EAN,Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
5712195059309,Caramel,"79,97","219,95",Kids-World,196.95,Caramel,cc78fe60ad036ee1d9155b6e1079e70c
5712195059286,Blue/Olive,"184,58","499,95",Coolshop,249,Blue/Olive,7cf03807bc874fab967d159487e6f104
5712195059262,PaleMint/Choko,"184,58","499,95",Amazon,329.01,PaleMint/Choko,8883a84620af4e247df44d0998dcaf40
5712195059224,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195059200,LightRubber/Lavender,"184,58","499,95",Amazon,146.11,LightRubber/Lavender,f3b0c0efcb33b502723ced159b368a20
5712195058302,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195058289,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195057862,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195057848,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195057800,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195057787,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195057763,Choko,"221,22","679,95",Kids-World,692.95,Choko,401c87a9ce33d4e0a733a5eb56baa1f8
5712195057749,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195056865,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195056827,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195056780,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195056728,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195056704,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195056667,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195056629,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195059507,Brass,"1055,00","2449,95",Lampemesteren,2455,Brass,1e4e1a366f8cf829f34ec9ff72a2e1fe
5712195059507,Brass,"1055,00","2449,95",Designlite,2455,Brass,b84be3a5537397b62369709e2d9cc8d7
5712195058661,Clay,"276,89","699,95",Sleepo,403,Clay,930fc4cb43663619975867821fa7208e
5712195058661,Clay,"276,89","699,95",Nordic Nest,403,Clay,80cb1242be99cdbb8a631b6a9e31cc1b
5712195058661,Clay,"276,89","699,95",Kitchentime,403,Clay,61f29a4a8754263e1e8a69e9b9f1a865
5712195058661,Clay,"276,89","699,95",Coolshop,499,Clay,e6e8587cbc24fcb8793fd07a03a4e4f7
5712195058661,Clay,"276,89","699,95",Lampemesteren,515,Clay,f2fffcc0700f2d31388a382a805f7b57
5712195058647,Clay,"369,20","979,95",Amazon,455.55,Clay,2f1289263429c181e324aec26c5b85d6
5712195058647,Clay,"369,20","979,95",Nordic Nest,629,Clay,c57019828a9a0e41e813339886a4753e
5712195058647,Clay,"369,20","979,95",Kitchentime,629,Clay,57cf63290fabd6a30a6f8dde4b3bcc99
5712195058647,Clay,"369,20","979,95",Coolshop,629,Clay,3c907c859a7e6055b2a0fd7d8aebb8e3
5712195058647,Clay,"369,20","979,95",Lampemesteren,685,Clay,4ef3164c6c21cade29250d689b81f400
5712195058586,Not Sure,"39,25","109,95",No Product Found,,Not Sure,No Offer ID
5712195058548,Not Sure,"39,25","109,95",No Product Found,,Not Sure,No Offer ID
5712195061548,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195061524,Rose,"184,58","499,95",Bagaren och Kocken,379,Rose,d5c136901e8604ef53b9c4955dcb38eb
5712195059101,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195059064,Not Sure,"166,12","439,95",No Product Found,,Not Sure,No Offer ID
5712195059040,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195058265,Offwhite,"307,66","799,95",Coolshop,469,Offwhite,c359fafd7ff385514a7ae32a20379275
5712195058241,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195058227,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195058203,Not Sure,"45,48","149,95",No Product Found,,Not Sure,No Offer ID
5712195058180,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195056094,Amber,"246,69","749,95",Kitchentime,441,Amber,75bd5e7e507ce894fc1610206ef10e0b
5712195058982,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195058920,Butter,"141,51","379,95",Nordic Nest,245,Butter,b7a4c1e8f8a9e150951019e4a98c802f
5712195058920,Butter,"141,51","379,95",Kitchentime,245,Butter,be28b2fa74c94d7e7377ae9ba093da3b
5712195058807,Clay,"246,12","649,95",Kitchentime,449,Clay,3d4ece19ab3b4e67e5b9d6fc352e0fdb
5712195058807,Clay,"246,12","649,95",Lampemesteren,455,Clay,7af74504d6428963d3de821917cafae4
5712195058807,Clay,"246,12","649,95",Coolshop,480,Clay,bc718db61f142ecb72d692061089acf0
5712195058807,Clay,"246,12","649,95",Nordic Nest,649,Clay,d65e6619672c3a1ba9c7c4a09803a6e7
5712195058784,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195058760,Clay,"307,66","799,95",Nordic Nest,486,Clay,1906cb5ec055090f7bdb7ee65400ac5c
5712195058760,Clay,"307,66","799,95",Kitchentime,486,Clay,a1fd89330922a0ad8ecd7bcc69d607d8
5712195058760,Clay,"307,66","799,95",Coolshop,549,Clay,af316edef6cf4ab596a764eed46c69e8
5712195058746,Clay,"399,97","1099,95",Bagaren och Kocken,808,Clay,b16546f4de9b3c603245014b7a7c1e90
5712195058708,Clay,"369,20","979,95",Nordic Nest,536,Clay,d1f72ca278713c651aa09c5197e2fded
5712195058708,Clay,"369,20","979,95",Kitchentime,544,Clay,e9751bb2591800624bdc562e728e21ec
5712195058708,Clay,"369,20","979,95",Coolshop,629,Clay,db208259c80a26a165f9fe80091fe154
5712195058166,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195058142,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195058128,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195058104,Not Sure,"45,48","149,95",No Product Found,,Not Sure,No Offer ID
5712195058081,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195058067,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195058043,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195058029,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195058005,Not Sure,"45,48","139,95",No Product Found,,Not Sure,No Offer ID
5712195057985,Not Sure,"44,50","139,95",No Product Found,,Not Sure,No Offer ID
5712195057961,Not Sure,"196,00","599,00",No Product Found,,Not Sure,No Offer ID
5712195057923,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195057909,Not Sure,"45,48","149,95",No Product Found,,Not Sure,No Offer ID
5712195057886,Not Sure,"44,50","139,95",No Product Found,,Not Sure,No Offer ID
5712195056520,Dark,"184,58","499,95",Nordic Nest,302,Dark,b8edd7378d103b4b27478cb4cf909f2f
5712195056520,Dark,"184,58","499,95",Kitchentime,302,Dark,214657af7f3ea7aa3febdea0b70d7acc
5712195056520,Dark,"184,58","499,95",Bagaren och Kocken,302,Dark,9529f29d49313636a8cc6eb1ca810026
5712195056469,Dark,"166,12","439,95",Nordic Nest,282,Dark,cd21cdf28a4b1fb44597ce6cc10dbc24
5712195056469,Dark,"166,12","439,95",Kitchentime,282,Dark,2353a7ee02f0fd929e56a6ec793d0070
5712195056469,Dark,"166,12","439,95",Bagaren och Kocken,282,Dark,7d9d94ff3502ab363b2ada0c8c15dcd9
5712195056407,Dark,"233,82","629,95",Bagaren och Kocken,358,Dark,815a8ce15674d3154fe2558f867387a4
5712195058944,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195056322,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195056308,Stone,"141,51","379,95",Nordic Nest,226,Stone,faa24cdc3bf0d1cd3eb75e763f79fb4d
5712195056308,Stone,"141,51","379,95",Kitchentime,226,Stone,6f536a2361957fb0e847183085a2d51b
5712195056261,Offwhite,"141,51","379,95",Nordic Nest,225,Offwhite,3f170b4fcfaf748d28f165507c2f0f49
5712195056261,Offwhite,"141,51","379,95",Kitchentime,225,Offwhite,0feb4747b8b8981ae48b645eb9d13e07
5712195056247,Dark,"141,51","379,95",Nordic Nest,279,Dark,1a21bb2cc9962fb68b31e363fc24cd0a
5712195056247,Dark,"141,51","379,95",Kitchentime,279,Dark,d9fb706859fcf7fe9ae935435e04491b
5712195056247,Dark,"141,51","379,95",Bagaren och Kocken,279,Dark,cc9de3dc82aa1516dd8dd10f0accad38
5712195049102,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195020118,Not Sure,"0,00","0,00",No Product Found,,Not Sure,No Offer ID
5712195059484,Caramel,"881,89","2299,95",Lampemesteren,2035,Caramel,b5884510c4f0ada2c1707a1abe2c096e
5712195059484,Caramel,"881,89","2299,95",Designlite,2035,Caramel,b4fb5736e2fb77efd2a4332d54b1e7ef
5712195059460,OpticBlue,"881,89","2299,95",Nordic Nest,1746,OpticBlue,a0163c21b0d9a432c1bb7efffcee015e
5712195059460,OpticBlue,"881,89","2299,95",Kitchentime,1746,OpticBlue,c0deefdb195e5ec7f97ae64c947505aa
5712195059460,OpticBlue,"881,89","2299,95",Lightshop,1746,OpticBlue,10d623844a45d8464bfb014365722866
5712195059446,Browned,"1672,21","3899,95",Lampemesteren,2641,Browned,297ba232592ef9bbb6de050f1b2de2ae
5712195059446,Browned,"1672,21","3899,95",Designlite,2641,Browned,9f695e4be87dabe1ba1059dd5c595f13
5712195059408,Rose,"1337,76","2999,95",Nordic Nest,2455,Rose,1a7261708360ad07df1200cc815a9735
5712195059408,Rose,"1337,76","2999,95",Kitchentime,2455,Rose,254467ac9f7dd0a295f37f83609401fd
5712195059408,Rose,"1337,76","2999,95",Lightshop,2455,Rose,9984251404e30966fc89559ff464f7a4
5712195059385,Clay,"1337,76","2999,95",Sleepo,1469,Clay,8f76dea86fb4424bde08a750c1e701fa
5712195059385,Clay,"1337,76","2999,95",Nordic Nest,1909,Clay,8a645c3093ad59e0df6d9a4662bbebde
5712195059385,Clay,"1337,76","2999,95",Kitchentime,1934,Clay,777da80779d65f31c85942df7ff2bc33
5712195059385,Clay,"1337,76","2999,95",Lampemesteren,2455,Clay,2977ff06f079ec94628284c2eb1e2e86
5712195059385,Clay,"1337,76","2999,95",Designlite,2455,Clay,2e2c8d7d9261f61c0d3e170fec391e68
5712195059385,Clay,"1337,76","2999,95",Lightshop,2578,Clay,7825bdc7f1a4e84a510043a69191e3e8
5712195059361,Black,"1337,76","2999,95",Designlite,2455,Black,c6529d421fee5a12a20e4149808988fe
5712195059422,Saffron,"1055,00","2449,95",Lampemesteren,2455,Saffron,a49b6cc33754450a93a6a7e44bcb1520
5712195059422,Saffron,"1055,00","2449,95",Designlite,2455,Saffron,74fe9b63036f42c55fa235c8bb9cb980
5712195059347,Not Sure,"1337,76","2999,95",No Product Found,,Not Sure,No Offer ID
5712195058449,White,"104,58","279,95",Kitchentime,137,White,5190c45bca3f41a2d6fe4a244514718e
5712195058449,White,"104,58","279,95",Nordic Nest,150,White,b99eedd5a6d5a11fbc69e41b9b0a201a
5712195058449,White,"104,58","279,95",Bagaren och Kocken,167,White,d29b3adadf7c4899434a491256753a3a
5712195058425,Rose,"104,58","279,95",Nordic Nest,143,Rose,8e9489271f0623f1b8d5a1983cd37354
5712195058425,Rose,"104,58","279,95",Bagaren och Kocken,143,Rose,74f829f1865ecdd1225adedaf1e69e21
5712195058425,Rose,"104,58","279,95",Kitchentime,144,Rose,592f0bfa200f65c8b787d568ef552b7d
5712195058340,Amber,"76,43","229,95",Kitchentime,137,Amber,5404ff8447d47b2d2a146b9ec65a79f8
5712195058340,Amber,"76,43","229,95",Bagaren och Kocken,137,Amber,a11721de37b76ecba9319e60b1924a0c
5712195058340,Amber,"76,43","229,95",Nordic Nest,138,Amber,85b1577bf779e88aeae3c78475d7065c
5712195056193,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195056155,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195056131,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195056070,Smoke,"246,69","749,95",Kitchentime,462,Smoke,019824bc7e344600ffe9d907a4c8ad91
5712195056070,Smoke,"246,69","749,95",Nordic Nest,564,Smoke,2e57e8b95b47cddda5b89c89765bfadb
5712195056032,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195055998,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195055974,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195055950,Offwhite,"196,00","599,95",Nordic Nest,419,Offwhite,1f5c7337e3ded9d2bfb3e587ea2db707
5712195055950,Offwhite,"196,00","599,95",Kitchentime,419,Offwhite,ffb1db2c2a0a0aa9589500e331c3354d
5712195055912,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195049669,Blue,"246,69","749,95",Sleepo,448,Blue,81f74e06faa307f2839403f2cd3a8cc2
5712195049669,Blue,"246,69","749,95",Kids-World,769.95,Blue,3d6eeb6707be25078b2b685263758b6f
5712195055790,Not Sure,"78,50","219,95",No Product Found,,Not Sure,No Offer ID
5712195055776,Not Sure,"78,50","219,95",No Product Found,,Not Sure,No Offer ID
5712195055530,Not Sure,"430,74","1199,95",No Product Found,,Not Sure,No Offer ID
5712195055516,Not Sure,"430,74","1199,95",No Product Found,,Not Sure,No Offer ID
5712195055493,Mellow,"430,74","1199,95",Sleepo,627,Mellow,2c10cca693bd557ced45d0a36c391d76
5712195055479,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195055455,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195055431,Mellow,"307,66","799,95",Sleepo,447,Mellow,be04b7d6c0ea20a9f25479b7d0cf7684
5712195055394,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195055370,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195055356,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195053277,Not Sure,"553,82","1499,95",No Product Found,,Not Sure,No Offer ID
5712195053253,Not Sure,"553,82","1499,95",No Product Found,,Not Sure,No Offer ID
5712195053192,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195053178,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195050795,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195050771,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195050757,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195050733,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195048365,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195048181,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195048167,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195048143,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195048129,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195048105,Choko,"307,66","799,95",Coolshop,419,Choko,2ff8effcb5e9f834f4a9be4573f3636d
5712195048082,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195048068,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195048044,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195048020,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195047900,Not Sure,"1230,74","3299,95",No Product Found,,Not Sure,No Offer ID
5712195047863,Not Sure,"1046,12","2999,95",No Product Found,,Not Sure,No Offer ID
5712195047849,Not Sure,"1046,12","2999,95",No Product Found,,Not Sure,No Offer ID
5712195047788,Not Sure,"799,97","1999,95",No Product Found,,Not Sure,No Offer ID
5712195047740,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195047726,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195047702,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195047689,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195047665,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047641,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047627,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047603,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047566,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047528,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195047481,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195053321,Not Sure,"615,35","1599,95",No Product Found,,Not Sure,No Offer ID
5712195053307,Not Sure,"668,86","1499,95",No Product Found,,Not Sure,No Offer ID
5712195055899,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195055875,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195055851,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195055837,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195055813,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195055752,Nature,"319,09","899,95",Jollyroom,489,Nature,e185e38d8ee5e015fc3ea26d0878aa21
5712195055738,Nature,"319,09","899,95",Jollyroom,899,Nature,d2f2cdd6d518728a5b25bd274a95ad4f
5712195055714,Nature,"430,74","1099,95",Jollyroom,760,Nature,7bf9423b92425d6732f97a099898a502
5712195055677,Nature,"430,74","1199,95",Kids-World,969.95,Nature,ede8647ce4e2cea249118679155af193
5712195055677,Nature,"430,74","1199,95",Jollyroom,969.95,Nature,3289b1ff69608734ee766c4fc14299f4
5712195055653,Nature,"861,51","2299,95",Jollyroom,1905,Nature,d69d17cf431f5664f60f64f2eac407f7
5712195055615,Nature,"676,89","1799,95",Kids-World,1666.95,Nature,cd36ac2ef74238d92c1cb90ff07f3067
5712195055578,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195055554,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195051631,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195055592,Nutmeg,"184,58","499,95",Bagaren och Kocken,372,Nutmeg,719e9c876b3e7d906c0cffe617302639
5712195055332,Vanilla,"184,58","499,95",Nordic Nest,314,Vanilla,30b13e0f98a2bec181fbdf88fce8df7f
5712195055332,Vanilla,"184,58","499,95",Kitchentime,314,Vanilla,0d8d8c2dfb16ffe15f13b8315d2ccdd1
5712195055318,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195055295,Jade,"184,58","499,95",Nordic Nest,291,Jade,df5c2879176a0979b0f5655ef0c58332
5712195055295,Jade,"184,58","499,95",Kitchentime,291,Jade,f22f9a9207093a2cd37adac0083c9e56
5712195055295,Jade,"184,58","499,95",Bagaren och Kocken,291,Jade,231ca494280fa4df0e906d2148cf368f
5712195055271,Coral,"184,58","499,95",Nordic Nest,291,Coral,482db1e6af20e78a0f45b01a3df18ecf
5712195055271,Coral,"184,58","499,95",Kitchentime,291,Coral,a865d0605dca0c73d852ae148fcaffe3
5712195055257,Lavender,"184,58","499,95",Nordic Nest,300,Lavender,63339fbea6d18a2ff6b9a9aa5dc42500
5712195055257,Lavender,"184,58","499,95",Kitchentime,300,Lavender,8760dbcc045fe2f93a213947a7c14379
5712195055257,Lavender,"184,58","499,95",Bagaren och Kocken,300,Lavender,7d37864aca794e208a98e7f43096622e
5712195055189,Amber,"621,18","1769,95",Lampemesteren,1070,Amber,6e09bbf5c16c5fc271a01ee88a238388
5712195048327,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195048303,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195048280,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195048266,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195048242,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195048228,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195048204,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195047467,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195054045,Nature,"369,20","979,95",Bagaren och Kocken,619,Nature,186df8faca28887fd12160c559d14010
5712195052423,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195052409,Optic,"233,82","629,95",Nordic Nest,435,Optic,1e04370017c56570e410bdb55a1862a5
5712195052409,Optic,"233,82","629,95",Kitchentime,435,Optic,c24269b024168554d965a9d03ee13c81
5712195052386,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195052362,Not Sure,"430,74","1199,95",No Product Found,,Not Sure,No Offer ID
5712195052034,Nature,"369,20","979,95",Jollyroom,897,Nature,7998b701144bf2e25bcafe8296ff009b
5712195051990,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195051952,Black,"369,20","979,95",Bagaren och Kocken,699,Black,cb68c747a9eaa5077c22acbf2d0a8971
5712195051938,Clay,"369,20","979,95",Bagaren och Kocken,699,Clay,b434ae77f177c2a8ba6e58a79beab0cf
5712195051891,Black,"615,35","1599,95",Bagaren och Kocken,959,Black,07e41c4c490efde5da67577e48051f85
5712195051877,Clay,"615,35","1599,95",Bagaren och Kocken,985,Clay,7094a3668ed249053870cfcd39e8f216
5712195051853,Optic,"615,35","1599,95",Lampemesteren,1135,Optic,0200794f7f77e6463b017b701d0095e9
5712195050832,Dark,"430,74","1199,95",Lampemesteren,1020,Dark,c89d774b6f5c722724a75f4075f145e0
5712195048846,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195047252,Amber,"196,00","599,95",Nordic Nest,368,Amber,fe0db9e495e1fec2ace8d513f98d860d
5712195047252,Amber,"196,00","599,95",Kitchentime,445,Amber,a78dc382c515d9d4a9787e83a085cf30
5712195047252,Amber,"196,00","599,95",Bagaren och Kocken,445,Amber,ce936f0fd2796d5487206407ee087c74
5712195047238,White,"246,12","649,95",Nordic Nest,359,White,6c99b8fd9ae2a1a5ef5fe5d5a8fb4651
5712195047238,White,"246,12","649,95",Kitchentime,379,White,e305e9a2857575ad9f3173f625b7b28f
5712195047238,White,"246,12","649,95",Bagaren och Kocken,379,White,513462e0d15cada4654ac8e3a9776248
5712195047115,White,"92,28","249,95",Nordic Nest,131,White,86780e5e2347078b6e41714a17a13790
5712195047115,White,"92,28","249,95",Bagaren och Kocken,131,White,09815b5336b631678856ee366e5c19f7
5712195047115,White,"92,28","249,95",Kitchentime,134,White,a7aa02a97b7ccdf0893c4a3e06355ae3
5712195047092,Rose,"92,28","249,95",Bagaren och Kocken,154,Rose,041cc85726b3b8b3a9fdaf65d72e80b6
5712195047078,Lavender,"92,28","249,95",Nordic Nest,134,Lavender,3bc20efaf5d296901c6ce26ae76b6f95
5712195047078,Lavender,"92,28","249,95",Bagaren och Kocken,134,Lavender,a4c143d851b5bc3e9192b2b4d4ca6560
5712195047078,Lavender,"92,28","249,95",Kitchentime,137,Lavender,6da9a189c107346827a257f668eaf7cf
5712195047054,Amber,"64,22","169,95",Bagaren och Kocken,154,Amber,3748c66328b96fb92a596ce26bf0b927
5712195045838,Caramel,"734,71","2249,95",Coolshop,2049,Caramel,fe200ad951737f86ada814a5e32a8904
5712195045814,Offwhite,"734,71","2249,95",Coolshop,2049,Offwhite,92062eacd4384c9d6ca98e64422a4ff3
5712195045531,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195045517,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195045470,Olive,"676,89","1799,95",Bagaren och Kocken,882,Olive,523d3ea8c18858bcc1e51a2e3ce07f3b
5712195045470,Olive,"676,89","1799,95",Lampemesteren,1255,Olive,cf37414623afde850460f1d5ecfbc554
5712195045388,Olive,"923,05","2499,95",Bagaren och Kocken,1546,Olive,1b94f9e4fc5319883c790a8aab3e4c58
5712195043841,Not Sure,"553,82","1499,95",No Product Found,,Not Sure,No Offer ID
5712195042837,Ice,"492,28","1299,95",Lampemesteren,1300,Ice,5dd687a209f26bab33d9fd2411c0ff76
5712195058463,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195042776,Smoke,"186,44","549,95",Nordic Nest,337,Smoke,39d13d431c5ca10184b41531ff4f42af
5712195042776,Smoke,"186,44","549,95",Kitchentime,350,Smoke,1fd54d8ec3858e3743cd23f336510e90
5712195042981,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195028848,Nature,"203,05","539,95",Lampemesteren,459,Nature,8b54936eea71ccc40c3e95832b6cc3f3
5712195054083,Nature,"246,12","649,95",Bagaren och Kocken,437,Nature,d9461f696c40cfe7fb7b677a19fd2ef2
5712195050481,Taupe,"246,69","749,95",Lampemesteren,799,Taupe,a17d5930ce34556e9a5256e2bedfe891
5712195032333,Not Sure,"803,40","2109,95",No Product Found,,Not Sure,No Offer ID
5712195044466,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195044442,Nature,"99,88","309,95",Kids-World,200.17,Nature,b7f17040f7d1f9f555288ca98a48276e
5712195044428,Not Sure,"338,43","899,95",No Product Found,,Not Sure,No Offer ID
5712195044404,Red,"295,63","899,95",Sleepo,449,Red,e06420245f8a398a748ed8918383505c
5712195044404,Red,"295,63","899,95",Nordic Nest,544,Red,345f8f318a7b271f7f2906e30a96cb2e
5712195046101,Not Sure,"45,48","139,95",No Product Found,,Not Sure,No Offer ID
5712195045678,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195045654,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195045616,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195045593,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195044602,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195044589,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195044541,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195044381,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195044367,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195047191,Not Sure,"430,74","1199,95",No Product Found,,Not Sure,No Offer ID
5712195043988,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045555,Choko,"221,22","679,95",Royal Design,629,Choko,43b1e99da5c5e8a243e9ce16e7eece93
5712195054007,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195052775,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195052751,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195044527,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195044152,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195044138,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
